Store,rmspe_lgbm,rmse_lgbm,mape_lgbm,sales_sum_test,rmspe_prophet,rmse_prophet,mape_prophet
1114,0.01869573618779176,332.57811214425965,1.4243940144397977,640057.0,0.020654081833217153,367.3145036039572,1.8029356945753088
817,0.034038750958120874,524.2895992272007,2.4976209055796588,614273.0,0.043492534835405064,633.9162799982057,3.2914157511448687
262,0.03489492165122897,604.1721725187829,2.5572063398580465,737963.0,0.03228168431723212,553.186795345351,2.4504604852632776
562,0.04179896276036123,622.110671279951,3.1118804563800047,689807.0,0.06190731876322042,936.1584614669248,5.107202191865879
259,0.05075890311152644,628.2716959636904,3.9954184620927222,531314.0,0.06686082418930604,822.8206258442275,5.828703457402835
733,0.054556631631951256,765.6139637811782,4.315868418471672,613730.0,0.08618518254084091,1176.0851393139687,6.994908584907828
1097,0.05832177675894036,645.7986061736402,4.835280907077463,449173.0,0.06466835283323032,744.7421821274561,4.894722164568634
698,0.05897336019284505,937.8408245505043,4.631445150251185,579992.0,0.07029833742003026,1167.2331195697334,5.895527745306575
270,0.059996982544094836,646.9944636034462,4.731940502809164,359588.0,0.08799332649726599,989.7646848453493,6.9551375128327
842,0.06476143233610876,990.8307019738073,4.210822435873064,622595.0,0.06184793753431161,1013.6089440969802,4.709659165505997
251,0.06623926946055872,982.2476889638903,4.302685919125734,609162.0,0.0835450152556177,1205.8379958754088,4.768403496472865
682,0.0669699949068832,613.9829452564528,5.031445743877903,470760.0,0.07275965757870884,820.4771511071814,5.7128524645115215
948,0.06714503831627006,550.1976628624622,5.349623443229353,354447.0,0.069290121569257,640.2631422819384,5.608406634565907
768,0.06792384092492103,870.0379846447164,5.358772137447538,470946.0,0.10356158955547175,1404.3228674828822,8.82926891510215
788,0.06863020595704052,1030.131052046227,4.946461046047034,591771.0,0.06568021269355624,979.4642609456497,4.842562799235575
512,0.06868209870599426,459.38723973224853,5.7747572467526505,276274.0,0.09824095675784664,720.7979554337534,7.571260637413337
280,0.06895239233653164,453.4508729969109,5.540247461623982,229673.0,0.0873002815762838,556.4966061831458,6.850527703874534
532,0.06943086569550953,796.8500665327734,5.474009653652033,388316.0,0.08725031598120726,923.7912012075543,6.809538048955778
383,0.06986266345574306,1084.3650285208532,5.271803834259574,584823.0,0.0731694855390496,1089.2573215234786,5.544851744064945
84,0.06986876113233927,843.4158281984934,4.980263220570831,466412.0,0.09988522275242197,1152.3707217349786,7.085928665749969
431,0.07105737663697781,722.1247579480656,5.938551571240505,349572.0,0.11997720346658784,1097.7495037115918,9.616601307696309
